course_id,category_id,original_name,suggested_display_name,display_status,suggested_course_family,family_status,family_confidence,overall_status,data_quality_status,recommended_action,quality_reason,suggestion_source,note
1695,176,"Core Java Programming","Core Java Programming",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
81,80,"Cours de Français I1","Cours de Français I1",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1318,6,"Course restoration in progress","Course restoration in progress",unchanged,,none,,unchanged,non_production,exclude_from_analytics,"Temporary course-restoration artifact.",none,
1319,6,"Course restoration in progress copy 1","Course restoration in progress copy 1",unchanged,"Course restoration in progress",review,low,review_family,non_production,exclude_from_analytics,"Temporary course-restoration artifact.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
90,33,"Course structure","Course structure",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1655,384,"Course Test restore UHST","Course Test restore UHST",unchanged,,none,,unchanged,non_production,exclude_from_analytics,"Name explicitly indicates a test course.",none,
1159,214,"Course Training ITC","Course Training ITC",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
180,214,CourseByCreatorRole,CourseByCreatorRole,unchanged,,none,,unchanged,non_production,exclude_from_analytics,"Role/permission behavior test course with negligible usage.",none,
1157,214,CourseTestLMS,CourseTestLMS,unchanged,,none,,unchanged,non_production,exclude_from_analytics,"Name explicitly indicates an LMS test course.",none,
30,12,"Cover Crop","Cover Crop",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1574,178,"Critical Thinking 302","Critical Thinking 302",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1801,178,"Critical Thinking 302","Critical Thinking 302",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1551,112,"D1-S2-GSCD12DOE Design of Experiments","D1-S2-GSCD12DOE Design of Experiments",unchanged,"Design of Experiments",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1552,112,"D1-S2-GSCD12MOI Management of Information","D1-S2-GSCD12MOI Management of Information",unchanged,"Management of Information",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1550,112,"D1-S2-GSCD12SRI Sustainable Research and Innovation","D1-S2-GSCD12SRI Sustainable Research and Innovation",unchanged,"Sustainable Research and Innovation",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
2074,378,"Data Structure and Algorithms ","Data Structure and Algorithms",approved,,none,,approved_display,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",safe_formatting,"Normalized outer, repeated, or non-breaking whitespace."
108,10,"Data structure and Programming (I2 AMS-GTR-GIC)","Data structure and Programming (I2 AMS-GTR-GIC)",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1621,90,"Data structure and programming-DSP1","Data structure and programming-DSP1",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
77,22,Database,Database,unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1580,182,Database,Database,unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
21,6,"Database Analysis and Design","Database Analysis and Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1631,384,"Database Application","Database Application",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
2063,376,"Database Application 1","Database Application 1",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1632,377,"Database Application 2 (SQL Server)","Database Application 2 (SQL Server)",unchanged,"Database Application 2",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1674,263,"Database Management System-Y2S1-2024","Database Management System-Y2S1-2024",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1573,176,"Database System Design","Database System Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1610,176,"Database System Design","Database System Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1611,176,"Database System Design","Database System Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1751,176,"Database System Design","Database System Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1752,176,"Database System Design","Database System Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1753,176,"Database System Design","Database System Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1766,176,"Database System Design","Database System Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1780,176,"Database System Design","Database System Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1782,176,"Database System Design","Database System Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1572,176,"Database System Implementation","Database System Implementation",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1613,176,"Database System Implementation","Database System Implementation",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1556,166,"Database Systems Design","Database Systems Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1785,176,"Database Systems Design","Database Systems Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1786,176,"Database Systems Design","Database Systems Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
1787,176,"Database Systems Design","Database Systems Design",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
39,22,Demo,Demo,unchanged,,none,,unchanged,non_production,exclude_from_analytics,"Name explicitly indicates a demo/prototype course.",none,
185,41,"Demo Prototype","Demo Prototype",unchanged,,none,,unchanged,non_production,exclude_from_analytics,"Name explicitly indicates a demo/prototype course.",none,
1686,207,"Design Y1","Design Y1",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
162,10,"Differential Equations Exam","Differential Equations Exam",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
85,10,"Differential Equations-I2","Differential Equations-I2",unchanged,,none,,unchanged,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",none,
2042,361,"Digital Literacy S2 (Chan Sreypich)","Digital Literacy S2 (Chan Sreypich)",unchanged,"Digital Literacy S2",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
2046,361,"Digital Literacy S2 (Chhoem Sothy)","Digital Literacy S2 (Chhoem Sothy)",unchanged,"Digital Literacy S2",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
2049,361,"Digital Literacy S2 (Chou Manith)","Digital Literacy S2 (Chou Manith)",unchanged,"Digital Literacy S2",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
2044,361,"Digital Literacy S2 (Hok Chanborin)","Digital Literacy S2 (Hok Chanborin)",unchanged,"Digital Literacy S2",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
2045,361,"Digital Literacy S2 (Khva Samnang)","Digital Literacy S2 (Khva Samnang)",unchanged,"Digital Literacy S2",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
2043,361,"Digital Literacy S2 (Oeurn Mertey)","Digital Literacy S2 (Oeurn Mertey)",unchanged,"Digital Literacy S2",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
2047,361,"Digital Literacy S2 (Pak Sokkhantithia)","Digital Literacy S2 (Pak Sokkhantithia)",unchanged,"Digital Literacy S2",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
2041,361,"Digital Literacy S2 (Ung Pich)","Digital Literacy S2 (Ung Pich)",unchanged,"Digital Literacy S2",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
1795,361,"Digital Literacy( CHHOEM Sothy )","Digital Literacy( CHHOEM Sothy )",unchanged,"Digital Literacy",review,low,review_family,valid_candidate,keep,"No obvious demo, test, placeholder, or restoration marker.",conservative_pattern,"Automatically extracted from course-code, year, cohort, teacher, or duplicate-instance text; review before import."
